S.NO.,COLLEGE NAME,PROGRAM NAME,UR,OBC,SC,ST,EWS,PwBD,
610,Kalindi College (W),B.A Program (Geography + Political Science),673.2499063,572.0871819,456.4661361,457.1450243,547.854135,,
611,Kalindi College (W),B.A Program (History + Music),532.8262842,329.2983364,267.6510492,,,,
612,Kalindi College (W),B.A Program (History + Political Science),653.1066347,551.3566031,444.5196837,541.8879419,431.3887639,,
613,Kalindi College (W),B.A Program (Music + Political Science),528.1840697,344.0546412,291.4393152,332.0243026,366.1235521,,
614,Kamala Nehru College (W),B.Com,782.9746302,655.2902367,536.575498,172.1771997,699.4575271,,
615,Kamala Nehru College (W),B.Com (Hons.),816.1750496,713.5833132,612.3171174,515.4750637,748.8435073,,
616,Kamala Nehru College (W),B.A. (Hons.) Journalism,754.3986857,604.5256957,521.9988774,504.0213467,614.7838118,,
617,Kamala Nehru College (W),B.A. (Hons.) English,742.6776103,614.4547005,546.0520737,540.725861,626.9465871,,
618,Kamala Nehru College (W),B.A. (Hons.) Hindi,256.0316416,227.1658396,165.4157732,251.868319,,,
619,Kamala Nehru College (W),B.A. (Hons.) History,745.8455318,646.1305908,570.2341651,574.1477803,650.4731591,,
620,Kamala Nehru College (W),B.A. (Hons.) Economics,761.9537329,507.812558,374.562106,,563.1501422,,
621,Kamala Nehru College (W),B.A. (Hons.) Political Science,767.2533565,694.7196381,602.0208394,593.1197224,677.2556728,,
622,Kamala Nehru College (W),B.A. (Hons.) Philosophy,680.4510408,480.393856,401.2525409,336.2512381,452.0901235,,
623,Kamala Nehru College (W),B.A. (Hons.) Psychology,859.2026533,718.5964322,701.6253422,694.3220235,702.4702543,491.5890578,
624,Kamala Nehru College (W),B.A. (Hons.) Geography,754.1079689,665.6786458,566.6684555,587.0589363,652.3222825,,
625,Kamala Nehru College (W),B.Sc (Hons.) Mathematics,595.6612988,451.4426596,327.0215179,185.2031764,456.1543153,,
626,Kamala Nehru College (W),B.A. (Hons.) Sanskrit,216.6223095,202.0703715,196.4105325,,157.3390156,,
627,Kamala Nehru College (W),B.A. (Hons.) Sociology,728.3682973,598.7036389,529.2221595,534.5238159,577.7301381,220.5381471,
628,Kamala Nehru College (W),"B.A Program (English + Advertising, Sales Promotion and Sales Management (ASPSM))",704.703754,559.9374003,488.61126,404.70621,546.5975633,,
629,Kamala Nehru College (W),B.A Program (English + Psychology),798.0790216,648.7223973,624.6395068,633.2649504,634.9464315,,
630,Kamala Nehru College (W),B.A Program (Hindi + Sanskrit),454.0312795,274.0500084,221.5549016,,,,
631,Kamala Nehru College (W),B.A Program (Sanskrit + Physical Education),289.8423189,,,,,,
632,Kamala Nehru College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Economics)",742.793356,610.3250416,507.8171998,421.3571918,532.1170771,,
633,Kamala Nehru College (W),B.A Program (Economics + Mathematics),744.9178685,556.9531323,328.9926399,,497.1722686,,
634,Kamala Nehru College (W),B.A Program (Economics + Sociology),747.5734755,598.7579357,526.0733617,586.59117,536.91216,,
635,Kamala Nehru College (W),B.A Program (Geography + History),731.8199164,634.9211556,548.7077347,,631.92131,,
636,Kamala Nehru College (W),B.A Program (Geography + Political Science),747.4968782,665.7625689,560.9764607,610.4215552,636.5446423,,
637,Kamala Nehru College (W),B.A Program (History + Physical Education),690.7360679,556.783281,458.9944817,,529.9515593,,
638,Kamala Nehru College (W),B.A Program (History + Political Science),760.2238393,639.8492144,575.7720507,557.358826,685.7389805,,
639,Kamala Nehru College (W),B.A Program (Human Resource Management (HRM) + Physical Education),644.0077957,485.8077325,416.6258178,347.8999024,476.7667189,202.802911,
640,Kamala Nehru College (W),B.A Program (Mathematics + Philosophy),632.2067742,364.3001081,311.5765173,,339.929235,,
641,Kamala Nehru College (W),B.A Program (Philosophy + Sociology),691.2140854,553.9417712,524.6426287,446.6158699,521.5493035,,
642,Kamala Nehru College (W),B.A Program (Psychology + Sociology),831.4543697,694.5681341,623.0544008,567.6104503,606.7337975,,
643,Kamala Nehru College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",783.885553,616.9815106,582.5578843,417.4526161,596.7588768,,
644,Kamala Nehru College (W),B.A Program (Human Resource Management (HRM) + English),743.7540354,628.364436,494.8854527,,,,
645,Kamala Nehru College (W),B.A Program (Entrepreneurship and Small Business (ESB) + Political Science),690.4847851,567.7336281,526.0331745,,,,
646,Kamala Nehru College (W),B.A Program (Hindi + Entrepreneurship and Small Business (ESB)),582.5727652,422.0034211,415.5738817,411.8586679,389.2684826,,
647,Keshav Mahavidyalaya,B.A. (Hons.) Psychology,814.2108992,636.8722863,617.1863972,562.6239281,643.1622724,423.88332,
648,Keshav Mahavidyalaya,B.Com (Hons.),779.2016802,627.9464321,528.1170817,194.5159612,667.9765447,350.6247402,
649,Keshav Mahavidyalaya,B.Sc (Prog.) Mathematical Sciences,504.6426023,368.0230338,252.4823142,,354.0290758,,
650,Keshav Mahavidyalaya,B.Sc (Hons.) Computer Science,625.64448,510.1014522,414.698525,290.044339,531.4211536,276.5261861,
651,Keshav Mahavidyalaya,B.Sc (Hons.) Electronics,320.2561553,230.2862971,153.7459555,,242.6352079,,
652,Keshav Mahavidyalaya,B.Sc (Hons.) Mathematics,572.4157365,423.2784762,315.9802323,112.8556607,434.3580786,,
653,Keshav Mahavidyalaya,B.Sc (Hons.) Physics,343.6927753,260.6563208,180.8438652,78.8743709,274.7206824,,
654,Keshav Mahavidyalaya,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,307.1003208,224.1159927,159.6384782,129.9271395,226.9599931,,
655,Keshav Mahavidyalaya,Bachelor of Management Studies (BMS),513.6978443,394.3036563,337.4815787,162.6492677,438.7939413,228.0023557,
656,Kirori Mal College,B.A. (Hons.) Economics,850.1627,690.681937,627.3429228,455.6472178,755.7434858,303.6639235,
657,Kirori Mal College,B.A. (Hons.) English,840.787372,746.969393,694.2663231,705.2569709,763.7420747,532.3518737,
658,Kirori Mal College,B.A. (Hons.) Geography,868.4535228,826.7353671,764.0036176,766.0509759,829.2974915,661.0065326,
659,Kirori Mal College,B.A. (Hons.) Hindi,596.8537708,487.912565,478.7241582,251.327591,418.2267557,257.7239909,
660,Kirori Mal College,B.A. (Hons.) History,854.4787142,808.2797608,764.6388207,753.5584115,830.8191222,602.0970849,
661,Kirori Mal College,B.A. (Hons.) Political Science,909.6912046,866.7369089,813.4213553,836.6003725,885.7829131,772.9597647,
662,Kirori Mal College,B.A. (Hons.) Sanskrit,201.7524896,422.0364015,354.2251154,,395.3726583,,
663,Kirori Mal College,B.A. (Hons.) Urdu,447.5625939,249.0757633,233.6332524,325.909162,309.0800573,,
664,Kirori Mal College,B.Com (Hons.),897.172925,821.540641,758.3565288,701.372486,856.3629119,638.6319091,
665,Kirori Mal College,B.Com,883.9989287,807.9333422,739.7954554,660.2453361,842.4723475,618.6246814,
666,Kirori Mal College,B.Sc Applied Physical Sciences with Analytical Methods in Chemistry & Biochemistry,350.0054757,303.0251989,215.3725241,105.7871124,318.2478556,,
667,Kirori Mal College,B.Sc (Hons.) Botany,602.7911421,554.8786435,468.6303139,447.42641,565.2302596,145.0972028,
668,Kirori Mal College,B.Sc (Hons.) Chemistry,457.966964,401.9275331,285.8563066,167.7920579,402.3800783,261.1797814,
669,Kirori Mal College,B.Sc (Prog.) Life Science,618.0851013,554.674325,477.0582631,431.1756182,579.3140365,271.4044667,
670,Kirori Mal College,B.Sc (Hons.) Mathematics,764.014438,626.8244564,525.1990627,419.6873198,630.5930271,237.5113906,
671,Kirori Mal College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,451.08022,387.8731187,287.3320717,185.1901801,412.9070457,,
672,Kirori Mal College,B.Sc (Prog.) Physical Science with Chemistry,373.4371776,324.8137118,234.4809584,98.2891823,325.6878462,,
673,Kirori Mal College,B.Sc (Hons.) Physics,483.578239,415.0379482,302.8289753,173.0006427,422.6019492,,
674,Kirori Mal College,B.Sc (Hons.) Statistics,822.758946,647.5288157,567.839982,423.2364734,714.6181582,449.6300967,
675,Kirori Mal College,B.Sc (Hons.) Zoology,634.9975552,597.7840866,523.7040475,459.4104206,597.2879902,310.44352,
676,Kirori Mal College,B.A Program (Bengali + History),611.6019233,522.3303377,,,327.9037256,,
677,Kirori Mal College,B.A Program (Bengali + Political Science),649.428817,414.9204766,445.4208505,,418.0410039,,
678,Kirori Mal College,B.A Program (English + Political Science),858.5119362,814.2580745,746.3270132,741.4164705,805.0117468,678.6645204,
679,Kirori Mal College,B.A Program (Hindi + Political Science),829.1273528,788.1967005,716.5235955,688.4357378,792.6170491,750.6672271,
680,Kirori Mal College,B.A Program (Economics + History),841.9248996,809.8309519,700.4160845,696.2326639,792.1060759,530.8838762,
681,Kirori Mal College,B.A Program (Economics + Philosophy),840.4083021,769.5889917,686.3266351,644.0916386,807.7269077,,
682,Kirori Mal College,B.A Program (Economics + Political Science),859.1345613,815.8726841,717.6594197,780.0013995,828.7284299,585.9128637,
683,Kirori Mal College,B.A Program (History + Philosophy),823.0148092,764.3082281,699.0939047,711.9791822,786.1973954,,
684,Kirori Mal College,B.A Program (History + Political Science),873.3054168,843.0097557,784.5884089,759.7392879,827.5133107,714.2811992,
685,Kirori Mal College,B.A Program (Philosophy + Political Science),845.2145218,793.3414574,712.5897903,668.5192374,780.6096798,,
686,Lady Irwin College (W),B.Sc (Hons.) Home Science,433.2669128,356.3380846,282.0594366,246.4418427,325.7020795,,
687,Lady Irwin College (W),B.Sc (Pass) Home Science,564.4713658,412.8037792,346.5498148,273.6536733,339.6488605,198.2277028,
688,Lady Irwin College (W),B.Sc (Hons.) Food Technology,546.9591284,469.7429776,422.0408064,333.7804691,479.1026413,257.5382386,
689,Lady Shri Ram College for Women (W),B.Com (Hons.),906.3746135,831.8215429,764.7982713,707.2917934,861.820126,700.8910061,
690,Lady Shri Ram College for Women (W),B.A. (Hons.) Economics,874.3926414,712.5309611,630.8834578,511.1780155,760.096247,476.5295448,
691,Lady Shri Ram College for Women (W),B.A. (Hons.) English,856.5832231,726.9543252,677.5402623,679.2065544,761.4324969,398.3413401,
692,Lady Shri Ram College for Women (W),B.A. (Hons.) Hindi,579.0456149,434.7411433,375.755668,302.3337394,221.9794582,,
693,Lady Shri Ram College for Women (W),B.A. (Hons.) History,867.7909162,809.2445568,725.024946,737.9884378,801.3765946,376.6712785,
694,Lady Shri Ram College for Women (W),B.A. (Hons.) Philosophy,793.7797114,670.1572597,609.4742008,566.9583519,701.6372673,,
695,Lady Shri Ram College for Women (W),B.A. (Hons.) Political Science,915.6986996,859.2672231,793.9560657,807.7921246,849.936739,685.8123349,
696,Lady Shri Ram College for Women (W),B.A. (Hons.) Psychology,926.5327051,833.8149032,831.5066224,780.9786063,855.093609,751.8150671,
697,Lady Shri Ram College for Women (W),B.A. (Hons.) Sanskrit,281.4332555,159.0868533,195.4835727,,314.0377847,,
698,Lady Shri Ram College for Women (W),B.A. (Hons.) Sociology,849.9606965,758.2544502,667.39451,671.8835169,737.7393958,563.5923274,
699,Lady Shri Ram College for Women (W),B.A. (Hons.) Journalism,876.7870859,751.4419778,719.198113,650.0500349,772.7958119,759.0818286,
700,Lady Shri Ram College for Women (W),B.Sc (Hons.) Mathematics,779.2426215,578.4887137,486.0981673,407.9939089,613.9616017,145.0112849,
701,Lady Shri Ram College for Women (W),B.Sc (Hons.) Statistics,827.7201297,660.1020282,569.4165968,370.7683774,674.2398276,191.9676165,
702,Lady Shri Ram College for Women (W),Bachelor of Elementary Education (B.El.Ed.),733.3989375,622.1554651,618.3939779,535.4386315,605.0991722,490.445157,
703,Lady Shri Ram College for Women (W),B.A Program (Computer Applications + Economics),863.6424903,678.5754916,631.8727534,668.2614352,800.4055355,,
704,Lady Shri Ram College for Women (W),B.A Program (Computer Applications + Mathematics),830.4532401,654.1827989,631.6452848,437.8691095,724.2118535,,
705,Lady Shri Ram College for Women (W),B.A Program (Economics + History),883.1680879,768.5015938,732.3123991,842.8952307,798.8130609,,
706,Lady Shri Ram College for Women (W),B.A Program (Economics + Mathematics),890.335407,745.9040466,628.7050973,575.2927839,844.1469815,,
707,Lady Shri Ram College for Women (W),B.A Program (Economics + Political Science),897.1965581,826.0074599,790.6565364,676.1894029,840.4611824,742.0555955,
708,Lady Shri Ram College for Women (W),B.A Program (History + Political Science),888.2542763,852.4819448,788.9985801,731.2676715,813.2975757,729.5965495,
709,Lady Shri Ram College for Women (W),B.A Program (History + Sociology),846.7561765,777.6404036,669.9931345,692.9588959,761.8607713,660.2885188,
710,Lady Shri Ram College for Women (W),B.A Program (Political Science + Psychology),886.1884534,819.2464156,754.46756,700.3393726,872.2055519,,
711,Lady Shri Ram College for Women (W),B.A Program (Psychology + Sociology),874.8219718,744.4259866,740.6058751,732.2907078,852.7596279,625.7066883,
712,Lakshmibai College (W),B.A. (Hons.) Economics,677.5659529,383.1322142,279.5876933,278.0750763,389.7343808,,
713,Lakshmibai College (W),B.A. (Hons.) English,649.713649,484.929813,474.3446819,428.4437458,462.5248015,,
714,Lakshmibai College (W),B.A. (Hons.) Hindi,227.2559501,181.1120932,189.9123698,,,,
715,Lakshmibai College (W),B.A. (Hons.) History,628.4677885,484.1501254,427.5746185,352.272836,334.2849579,,
716,Lakshmibai College (W),B.Sc (Hons.) Mathematics,509.4875829,379.6000534,252.1959422,95.3112752,384.2044265,,
717,Lakshmibai College (W),B.A. (Hons.) Philosophy,572.6795888,391.1851772,344.8832905,208.9482081,354.4054955,,
718,Lakshmibai College (W),B.A. (Hons.) Political Science,668.85255,536.0051022,504.3303434,424.5815225,433.0529845,465.9317763,
719,Lakshmibai College (W),B.A. (Hons.) Sanskrit,178.4411777,,,,,,
720,Lakshmibai College (W),B.Com,702.7311102,522.4337072,402.6665256,400.6614127,582.5130647,,
721,Lakshmibai College (W),B.A. (Hons.) Business Economics,409.0119856,263.4952631,182.2538299,,280.6212797,,
722,Lakshmibai College (W),B.Com (Hons.),751.8710412,594.0735655,506.7781174,185.6312484,624.1512687,,
723,Lakshmibai College (W),B.A Program (English + Economics),643.9949032,461.3880187,416.2165367,356.8351929,473.6037173,,
724,Lakshmibai College (W),B.A Program (Hindi + History),515.5862203,377.4900853,362.2986722,206.9810573,205.0569511,236.7413727,
725,Lakshmibai College (W),B.A Program (Punjabi + Political Science),181.6094679,,,,,,
726,Lakshmibai College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Economics)",648.9659275,455.2965202,376.7395772,271.9252559,444.973095,,
727,Lakshmibai College (W),B.A Program (Food Technology (FT) + Political Science),548.8976837,384.178283,335.8686072,364.0227135,447.6310203,,
728,Lakshmibai College (W),B.A Program (History + Music),460.4560914,237.5966043,219.7270921,285.3604817,,,
729,Lakshmibai College (W),B.A Program (History + Political Science),593.6743216,445.1454643,408.509757,347.7626527,336.2833711,,
730,Lakshmibai College (W),B.A Program (Philosophy + Political Science),562.8587996,378.8887511,327.1318743,221.3925108,192.4039903,,
731,Lakshmibai College (W),B.A Program (Philosophy + Sociology),579.7210188,418.0014625,351.8418388,152.70686,251.3357821,,
732,Lakshmibai College (W),B.A Program (Computer Applications + Economics),609.3623214,352.4015024,261.9698075,,373.0196139,,
733,Lakshmibai College (W),"B.A Program (Advertising, Sales Promotion and Sales Management (ASPSM) + Psychology)",720.043824,524.4736093,449.2832761,422.6994745,540.1406421,,
734,Lakshmibai College (W),B.A Program (Physical Education + Psychology),680.06074,497.2485435,483.3295848,418.3322933,491.7813715,602.8550381,
735,Lakshmibai College (W),B.A. (Hons.) Sociology,627.9622954,465.7189893,397.1053099,400.700627,382.2246316,,
736,Lakshmibai College (W),B.A. (Hons.) Psychology,789.5718524,607.7721041,584.0724964,512.5667411,557.1809896,377.2139854,
737,Lakshmibai College (W),B.Sc (Hons.) Home Science,405.8245037,325.2952131,251.4922705,208.2895648,309.2613856,,
738,Lakshmibai College (W),B.A Program (Computer Applications + Mathematics),566.3204449,398.3965959,325.5412523,,426.8648585,,
739,Lakshmibai College (W),B.A Program (Apparel Design & Construction+ Philosophy) ,585.2576391,398.4014345,382.6752471,328.3497139,415.4926077,377.7307035,
740,Lakshmibai College (W),B.A Program (Sanskrit + Sociology),182.9795807,,,,,,
741,Maharaja Agrasen College,B.A. (Hons.) English,677.5551857,533.488078,483.0462644,438.2593389,506.0722127,,
